📺YouTube 新聞,#genre#
半島國際新聞台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-ftv10
第1商業台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv104

電影戲劇,#genre#
民視影劇台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-ftv09
中視經典台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv080
靖天戲劇台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv058
靖天電影台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv061
龍華偶像台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-longturn12
龍華戲劇台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-longturn18
龍華經典台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-longturn21
龍華電影台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-longturn03
靖洋戲劇台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv045
TVBS 台劇台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/285
影迷數位紀實台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/212
影迷數位電影台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv011
AMC 電影台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv017
CatchPlay 電影台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv076
My Cinema Europe HD 我的歐洲電影,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/176
公視戲劇台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv042
采昌影劇台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv049
台灣戲劇台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-longturn22
戲劇免費看 1台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/270
戲劇免費看 2台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/244
經典電影台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/201
電影免費看 2台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/245
電影原聲台 CMusic,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/218
花系列 經典劇場,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/279
CinemaWorld,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/225
HITS 頻道,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/186
Rock Action,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/180
Rock Entertainment,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/275
金光布袋戲,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/236
霹靂布袋戲,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/301

生活旅遊,#genre#
民視旅遊台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-ftv07
ELTA 生活旅遊,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/237
ELTV 生活英語,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-longturn20
亞洲旅遊台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-longturn17
Global Trekker,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/252
LUXE TV,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/175
Pet Club TV,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/182
TV5MONDE Style,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/178
車迷 TV,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/160
Love Nature,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/139
Fun 探索娛樂台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/274
幸福空間居家台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/168

音樂綜藝,#genre#
民視綜藝台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv004
靖天育樂台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv062
靖天歡樂台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv054
龍華日韓台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-longturn11
TVBS 綜藝台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/284
TVBS 歡樂台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv068
TVBS 精采台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv067
八大精彩台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv034
八大綜藝台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv039
ELTA 娛樂台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv070
Classica 古典樂,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv059
Lifetime 娛樂頻道,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/217
MTV Live HD 音樂頻道,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/213
Mezzo Live,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv083
豬哥亮歌廳秀,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv006
Trace Urban,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv082
韓國娛樂台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv016

少兒,#genre#
靖天映畫台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv055
靖天卡通台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv044
龍華卡通台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-longturn01
靖洋卡通 Nice Bingo,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv057
DreamWorks 夢工廠動畫,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/282
Nickelodeon,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/185
Nick Jr. 兒童頻道,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/219
i-Fun 動漫台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-ftv15
兒童卡通台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/269
精選動漫台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/204
經典卡通台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/202
達文西頻道,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv018
超人力霸王整套看,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/278
MOMO 親子台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/231
LiveABC 互動英語台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/188

其他,#genre#
TVBS,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv073
History 歷史頻道,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/214
CI 罪案偵查頻道,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/215
Smart 知識台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-longturn19
視納華仁紀實頻道,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv013
原住民族電視台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/273
客家電視台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv043
滾動力 Rollor,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/249
好消息,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-ftv16
好消息2台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-ftv17
大愛電視,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/209
大愛電視2,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/230
人間衛視,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/210
國會頻道1,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv084
國會頻道2,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv085
東森購物一台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/173
東森購物二台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/174
東森購物三台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/287
東森購物四台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/286

體育,#genre#
博斯運動一台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-longturn07
博斯運動二台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-longturn08
博斯無限台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-longturn10
博斯無限二台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-longturn13
博斯網球台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-longturn09
博斯高球台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-longturn05
博斯高球二台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-longturn06
博斯魅力台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/litv-longturn04
GINX Esports TV,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv053
TechStorm,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/181
時尚運動X,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/4gtv/277
智林體育台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv101
TraceSports,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv077












-------------17------------------

👇Smart-這是你個人帳號亂給被封沒救👇,#genre#
Rob Yang,https://a.b/c.m3u8
每台裝置及時產出影片網址,https://a.b/d.m3u8
亂給被封沒救,https://a.b/e.m3u8



js=https://files.catbox.moe/4dqdzg.js
台灣 Taiwan,#genre#
AXN, http://50.7.234.10:8278/axn_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=1d02b13a9909d8d8a571a1595ef56eb1
CINEMAX, http://50.7.234.10:8278/cinemax_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=185e5657ff1556984af98c188beef4b0
EYE戲劇, http://50.7.234.10:8278/eyetvxiju_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=73282b0fbf4b9cc3520260b2ca10efd6
EYE旅遊, http://50.7.234.10:8278/eyetvtravel_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=e91f95958ac8ce14cc666f7c1e3abdce
HBO, http://50.7.234.10:8278/hbohd_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=df5adb1661ae9468050eec1d9043c9fa
HBO Family, http://50.7.234.10:8278/fyi_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=2380d2bea575760456cf80213091f1ec
好萊塢電影台, http://50.7.234.10:8278/hollywoodmovies_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=93ab0ec6765b1d54ab6c77c5dda0e28d
MTV Live, http://50.7.234.10:8278/mtvhd_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=6b27e7c87f40eadf4c4c59692913ae48
TLC旅遊生活, http://50.7.234.10:8278/tlc_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=b576c9697ed1d2fc6a71ebacb897e10d
東森新聞, http://50.7.234.10:8278/ettvnews/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=ba72bd487989f10c1033acc212248c14
TVBS HD, http://50.7.234.10:8278/tvbs/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=1e1cccecd2e4f36cfd53d88c31aba602
TVBS新聞, http://50.7.234.10:8278/tvbs_n/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=83696d5342342b735d19d0cf7460a1ba
TVBS歡樂台, http://50.7.234.10:8278/tvbshuanle_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=265de89962dbd5c0d51d98956d825a77
三立台灣台, http://50.7.234.10:8278/sanlitaiwan/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=24b5249764a45393af12460f3ee588d3
三立戲劇台, http://50.7.234.10:8278/sanlixiju_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=77d055c5aac8d9229a93777b484c52f4
三立綜合台, http://50.7.234.10:8278/sanlizhonghe/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=d833ec3a365d9136a3a8c4e828419a28
中天亞洲台, http://50.7.234.10:8278/ctiasia_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=5b42270c30f874e6b25d12a90efd5e3d
中天娛樂, http://50.7.234.10:8278/ctient/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=8b5d17ea4898b3ca47944ddf4304eb93
中天新聞HD, http://50.7.234.10:8278/ctinews/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=54005c05a12b552783500038f1850d39
中天綜合, http://50.7.234.10:8278/ctizhonghe/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=1da3aff99fb7798169644eeab76f3fb4
亞洲旅遊台, http://50.7.234.10:8278/asiatravel_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=5b3d51a5bf7037515cb00bd39842feca
亞洲美食, http://50.7.234.10:8278/afc_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=d073b9c1c02f24e2fa396832909320a9
八大戲劇, http://50.7.234.10:8278/badadrama/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=da4755b94ea0719a6b90071240b134d2
八大第一, http://50.7.234.10:8278/badafirst/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=fe9d80a3cd9f630167f5e46229b04177
八大綜合, http://50.7.234.10:8278/badazhonghe/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=4c900850f2445b16fbc48e6a8fd26a5e
公視, http://50.7.234.10:8278/ctv_taiwan/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=2b06b16f611f70ec86089e6fc38f803a
民視, http://50.7.234.10:8278/ftvhd_taiwan/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=a579038906bf0fd94575397c812611f4
民視第一台, http://50.7.234.10:8278/lunghuajingdian_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=e4d572f6f42143b2b83a39e34662ed4c
民視台灣台, http://50.7.234.10:8278/ftvtaiwan_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=d9ef5fcc94b8e5ca416327d50bf30691
民視新聞, http://50.7.234.10:8278/ftvnew_taiwan/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=175422fff5f64ae29aa60f73f2f58193
台視, http://50.7.234.10:8278/ttv_taiwan/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=e5f54753b9ddfe1508e184e085fbec0d
台視新聞, http://50.7.234.10:8278/ttvnews_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=949ae0ae57fa08b65f03104c1abf4909
中視, http://50.7.234.10:8278/zhongshihd_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=44e3356197f68314adfc321f830e87af
中視新聞, http://50.7.234.10:8278/zhongshinews_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=ca6df7cb84bbdba8f7f79a5f28a8fb4c
中視經典, http://50.7.234.10:8278/zhongshi_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=cf27b58cfc85745d0c65e0b13764b3e7
華視, http://50.7.234.10:8278/ctshd_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=9c8d165dc3b32495f27fd64d3b6e24ca
華藝綜合, http://50.7.234.10:8278/weishichinese_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=d62c8c2379880c87dd63560f54b58535
大愛一台, http://50.7.234.10:8278/daai_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=02ee2a84fd95cceb5e36eb1a8616fd07
寰宇新聞, http://50.7.234.10:8278/huanyuxinwen_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=f6bcb43aced6547f36adfa0a4d9c7b40
寰宇財經台, http://50.7.234.10:8278/huanyutaiwan_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=8d8be06b4cb0d55b997eda1e8af5df0e
年代新聞, http://50.7.234.10:8278/niandainews_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=97ced0717c14a7114c9595269c4ce2c4
愛爾達影劇, http://50.7.234.10:8278/eltayingju_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=f27972f4c83c77eff4e2032e6015b032
愛爾達體育 1, http://50.7.234.10:8278/eltasport_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=c61d3cbc464f0b1ed1c2de63098b0833
愛爾達體育 2, http://50.7.234.10:8278/eltasport2_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=e9dc1ad882ad5ed5fc6fff84fc53385d
愛爾達體育 3, http://50.7.234.10:8278/eltasport3_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=b7f1be8af9b460c8061f42728e43c2c3
ELEVEN 1, http://50.7.234.10:8278/golfchannel_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=33ff7196d24aac08ada494496f44f672
博斯網球, http://50.7.234.10:8278/bositennis_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=a9bf1ecf9f2178c1579b1b5cb2abb664
博斯運動1, http://50.7.234.10:8278/bosisport1_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=937d0f1a9f315480485c1e99d74290f3
博斯運動2, http://50.7.234.10:8278/bosisport2_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=796e37b5de61c05fbad1768566acaf2d
博斯高球1, http://50.7.234.10:8278/bosigolf1_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=02b93d18fc160058313b2cc9d9d561c6
博斯高球2, http://50.7.234.10:8278/bosigolf2_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=8b2d88172489b094b26946481250eb21
探索亞洲, http://50.7.234.10:8278/discoverytwn_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=e3f344dea18e9e6260cb2cc7f70efbde
探索動力, http://50.7.234.10:8278/discoveryturbo_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=25dc090ab27e4e98ebdd9ad005864aa5
國家地理, http://50.7.234.10:8278/natgeohd_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=791da896482d6afbfa0360fde3eefb82
野生動物, http://50.7.234.10:8278/natgeowild_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=66e665fc62cf92845df2c648e8c35e44
動物星球, http://50.7.234.10:8278/animalplanet_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=71accd838953381f56b3132a3fa39115
時尚, http://50.7.234.10:8278/fashiontv_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=9feecdb6d510400786173bede084cc4a
Discovery Asia, http://50.7.234.10:8278/discoverytwn_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=e3f344dea18e9e6260cb2cc7f70efbde
Discovery HD, http://50.7.234.10:8278/discoveryhd_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=e4f66c103a26e4f91e7dd8ed8c4eed9c
東森戲劇, http://50.7.234.10:8278/ettvdrama/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=a0964a82f9e57f60ce6ca98b4c7953fb
東森洋片, http://50.7.234.10:8278/ettvwestern/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=5e332729422523878923f8bedec1d2bc
東森綜合, http://50.7.234.10:8278/ettvzhonghe/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=023cc2b6f5709aca09c076167db05c4d
東森財經新聞, http://50.7.234.10:8278/ettvcaijing_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=811382e5e1cc631d251a19e635895bb8
東森電影, http://50.7.234.10:8278/ettvmovie/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=b06843eea6a1805b1a5728c80c28e3be
緯來日本台, http://50.7.234.10:8278/videolandjapan/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=aed050092bbde663082f149227a975b5
緯來體育台, http://50.7.234.10:8278/videolandsport/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=ffbea31a64dbb6555cc1ed9091cb2368
美亞電影, http://50.7.234.10:8278/meiyamovie_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=671c6c99e81abf7fbb2e578d0b9048d7
BBC World News, http://50.7.234.10:8278/bbcnews_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=cdee7ad14ba510575a173e3957769aac
Bloomberg News, http://50.7.234.10:8278/bloomberg_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=ab3543459c0236682333c5f47b9069ac
Fox News, http://50.7.234.10:8278/foxnews_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=eb824974fb9c5dfd5183c85f9716daf3
阿里郎, http://50.7.234.10:8278/arirang_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=25ad68b9b0db9f6537829dc639b8b499
CN卡通, http://50.7.234.10:8278/momo1_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=d81a51ebbf32f80ffddf81757a27bdf7
靖天卡通台, http://50.7.234.10:8278/jingtiancartoon_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=785d627c28f20dcf215b34969da1c113
靖天國際台, http://50.7.234.10:8278/jingtianintl_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=3e5a28e650b325d2ffeedcf4c8f69ca4
非凡新聞, http://50.7.234.10:8278/feifannews_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=89bc51b7b37c00b2e6a978aeb0971164
龍祥時代, http://50.7.234.10:8278/lungxiangtime_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=36109b7a9659de6b31c2ba3c1514facc
龍華偶像, http://50.7.234.10:8278/lunghuaidol_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=80f96a0bc50dd09a8ccad93d632fdecd
龍華戲劇, http://50.7.234.10:8278/lunghuaxiju_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=40cf6101041f4d548e8a3a8752c4335b
龍華洋片, http://50.7.234.10:8278/lunghuawestern_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=bff8e2e5327153fae499768da380056f
龍華經典, http://50.7.234.10:8278/lunghuajingdian_twn/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=e4d572f6f42143b2b83a39e34662ed4c
龍華電影, http://50.7.234.10:8278/xingwei_movie/playlist.m3u8?tid=mc904040857e96&ct=11536746212&tsum=41a55f8a52ba2cb19c061c0afc6042a1
馬來西亞 Malaysia,#genre#
